,Book_id,True_title,author,title,url,view,similarity,isnotVol,status,Used
9,21,Work A Story Of Experience,"Alcott, Louisa May, 1832-1888",Work: a story of experience,/details/workstoryofexper00alco,515,0.830188679,TRUE,Normal,
0,22,A Lost Cause A Story Of The Last Rebellion In Poland,"Aldred, W. W.",Vol 2: A lost cause : a story of the last rebellion in Poland,/details/lostcausestoryof02aldr,216,0.761061947,FALSE,Seperate into Volumes,1
1,22,A Lost Cause A Story Of The Last Rebellion In Poland,"Aldred, W. W.",Vol 1: A lost cause : a story of the last rebellion in Poland,/details/lostcausestoryof01aldr,357,0.761061947,FALSE,Seperate into Volumes,1
2,22,A Lost Cause A Story Of The Last Rebellion In Poland,"Aldred, W. W.",Vol 3: A lost cause : a story of the last rebellion in Poland,/details/lostcausestoryof03aldr,228,0.761061947,FALSE,Seperate into Volumes,1
0,24,Marjorie Daw And Other People,"Aldrich, Thomas Bailey, 1836-1907",Marjorie Daw and other people,/details/marjoriedawand00aldriala,264,0.896551724,TRUE,Normal,
1,24,Marjorie Daw And Other People,"Aldrich, Thomas Bailey, 1836-1907",Marjorie Daw and other people,/details/marjoriedawother99aldr,217,0.896551724,TRUE,Normal,
2,24,Marjorie Daw And Other People,"Aldrich, Thomas Bailey, 1836-1907",Marjorie Daw and other people,/details/marjoriedawother00aldr,396,0.896551724,TRUE,Normal,
3,24,Marjorie Daw And Other People,"Aldrich, Thomas Bailey, 1836-1907","Marjorie Daw, and other people",/details/marjoriedawando05aldrgoog,168,0.881355932,TRUE,Normal,
4,24,Marjorie Daw And Other People,"Aldrich, Thomas Bailey, 1836-1907","Marjorie Daw, and other people",/details/marjoriedawandot00aldrrich,934,0.881355932,TRUE,Normal,1
5,24,Marjorie Daw And Other People,"Aldrich, Thomas Bailey, 1836-1907",... Marjorie Daw and other people ..,/details/cu31924089865178,533,0.8,TRUE,Normal,
6,24,Marjorie Daw And Other People,"Aldrich, Thomas Bailey, 1836-1907","Marjorie Daw, and other people",/details/marjoriedawando06aldrgoog,185,0.881355932,TRUE,Normal,
7,24,Marjorie Daw And Other People,"Aldrich, Thomas Bailey, 1836-1907","Marjorie Daw, and other people",/details/marjoriedawothe00aldr,313,0.881355932,TRUE,Normal,
8,24,Marjorie Daw And Other People,Thomas Bailey Aldrich,"Marjorie Daw, and Other People",/details/marjoriedawando00unkngoog,67,0.949152542,TRUE,Normal,
9,24,Marjorie Daw And Other People,Thomas Bailey Aldrich,Marjorie Daw and Other People,/details/marjoriedawando07aldrgoog,129,0.965517241,TRUE,Normal,
10,24,Marjorie Daw And Other People,"Aldrich, Thomas Bailey, 1836-1907","Marjorie Daw, and other people",/details/marjoriedawother00aldruoft,382,0.881355932,TRUE,Normal,
11,24,Marjorie Daw And Other People,Thomas Bailey Aldrich,Marjorie Daw and other people. Author's ed,/details/marjoriedawando04aldrgoog,89,0.732394366,TRUE,Normal,
0,25,Out Of His Head A Romance,"Aldrich, Thomas Bailey, 1836-1907, ed","Out of his head. A romance ... [Also, Paul Lynde's sketch book]",/details/outhisheadaroma00aldrgoog,278,0.477272727,TRUE,Normal,
1,25,Out Of His Head A Romance,"Aldrich, Thomas Bailey, 1836-1907","Out of his head : a romance ; [Also, Paul Lynde's sketch book] / [microform",/details/outofhishead00aldrrich,582,0.4,TRUE,Normal,1
2,25,Out Of His Head A Romance,"Aldrich, Thomas Bailey, 1836-1907, ed","Out of his head. A romance ... [Also, Paul Lynde's sketch book]",/details/outofhisheadroma00aldr,174,0.477272727,TRUE,Normal,
0,26,Prudence Palfrey A Novel,"Aldrich, Thomas Bailey, 1836-1907",Prudence Palfrey. A novel,/details/prudencepalfrey00aldrgoog,219,0.93877551,TRUE,Normal,
1,26,Prudence Palfrey A Novel,"Aldrich, Thomas Bailey, 1836-1907","Prudence Palfrey, a novel",/details/prudencepalfreyn00aldruoft,290,0.897959184,TRUE,Normal,
2,26,Prudence Palfrey A Novel,"Aldrich, Thomas Bailey, 1836-1907",Prudence Palfrey : a novel,/details/prudencepalfreyn00aldriala,383,0.88,TRUE,Normal,1
3,26,Prudence Palfrey A Novel,"Aldrich, Thomas Bailey, 1836-1907. n 50037325-1",Prudence Palfrey; a novel,/details/prudencepalfreyn00aldr,306,0.897959184,TRUE,Normal,
4,26,Prudence Palfrey A Novel,"Aldrich, Thomas Bailey, 1836-1907",Prudence Palfrey; a novel,/details/prudencepalfrey01aldrgoog,199,0.897959184,TRUE,Normal,
0,27,A Choice Of Evils A Novel,"Alexander, Mrs., 1825-1902",Vol 1: A choice of evils; a novel,/details/choiceofevilsnov01alex,188,0.689655172,FALSE,Seperate into Volumes,1
1,27,A Choice Of Evils A Novel,"Alexander, Mrs., 1825-1902",Vol 3: A choice of evils; a novel,/details/choiceofevilsnov03alex,200,0.689655172,FALSE,Seperate into Volumes,1
2,27,A Choice Of Evils A Novel,"Alexander, Mrs., 1825-1902",Vol 2: A choice of evils; a novel,/details/choiceofevilsnov02alex,268,0.689655172,FALSE,Seperate into Volumes,1
0,28,Blind Fate A Novel,"Alexander, Mrs., 1825-1902",Vol 1: Blind fate. A novel,/details/blindfatenovel01alex,304,0.727272727,FALSE,Seperate into Volumes,1
1,28,Blind Fate A Novel,"Alexander, Mrs., 1825-1902",Vol 2: Blind fate. A novel,/details/blindfatenovel02alex,209,0.727272727,FALSE,Seperate into Volumes,1
2,28,Blind Fate A Novel,"Alexander, Mrs., 1825-1902",Vol 3: Blind fate. A novel,/details/blindfatenovel03alex,235,0.727272727,FALSE,Seperate into Volumes,1
0,29,Found Wanting A Novel,Alexander,Found Wanting: A Novel,/details/foundwantingano00alexgoog,371,0.976744186,TRUE,Normal,1
1,29,Found Wanting A Novel,"Alexander, Mrs., 1825-1902","Vol 1: Found wanting, a novel",/details/foundwantingnove01alex,278,0.72,FALSE,Normal,
2,29,Found Wanting A Novel,"Alexander, Mrs., 1825-1902",Vol 2: Found wanting : a novel,/details/foundwantingnove02alexa,253,0.705882353,FALSE,Normal,
3,29,Found Wanting A Novel,"Alexander, Mrs., 1825-1902",Vol 3: Found wanting : a novel,/details/foundwantingnove03alex,260,0.705882353,FALSE,Normal,
4,29,Found Wanting A Novel,"Alexander, Mrs., 1825-1902","Vol 2: Found wanting, a novel",/details/foundwantingnove02alex,233,0.72,FALSE,Normal,
5,29,Found Wanting A Novel,"Alexander, Mrs., 1825-1902",Vol 1: Found wanting : a novel,/details/foundwantingnove01alexa,211,0.705882353,FALSE,Normal,
0,30,Kate Vernon A Tale,"Alexander, Mrs., 1825-1902",Vol 3: Kate Vernon : a tale,/details/katevernontale03alex,546,0.711111111,FALSE,Seperate into Volumes,1
1,30,Kate Vernon A Tale,"Alexander, Mrs., 1825-1902",Vol 2: Kate Vernon : a tale,/details/katevernontale02alex,400,0.711111111,FALSE,Seperate into Volumes,1
2,30,Kate Vernon A Tale,"Alexander, Mrs., 1825-1902",Vol 1: Kate Vernon : a tale,/details/katevernontale01alex,390,0.711111111,FALSE,Seperate into Volumes,1
0,32,Not While She Lives A Novel,"Fraser, Alexander, Mrs",Vol 1: Not while she lives : a novel,/details/notwhileshelives01fras,309,0.698412698,FALSE,Seperate into Volumes,1
1,32,Not While She Lives A Novel,"Fraser, Alexander, Mrs",Vol 2: Not while she lives : a novel,/details/notwhileshelives02fras,298,0.698412698,FALSE,Seperate into Volumes,1
0,34,The Executor A Novel,"Alexander, Mrs., 1825-1902",The executor : a novel,/details/executornovel00alexuoft,267,0.80952381,TRUE,Normal,1
1,34,The Executor A Novel,"Alexander, Mrs., 1825-1902","Vol 2: The executor, a novel",/details/executornovel02alex,207,0.708333333,FALSE,Normal,
2,34,The Executor A Novel,"Alexander, Mrs., 1825-1902","Vol 1: The executor, a novel",/details/executornovel01alex,241,0.708333333,FALSE,Normal,
3,34,The Executor A Novel,"Alexander, Mrs., 1825-1902","Vol 3: The executor, a novel",/details/executornovel03alex,202,0.708333333,FALSE,Normal,
0,35,The Heritage Of Langdale A Novel,"Alexander, Mrs., 1825-1902",Vol 2: The heritage of Langdale. A novel,/details/heritageoflangda02alex,235,0.805555556,FALSE,Seperate into Volumes,1
1,35,The Heritage Of Langdale A Novel,"Alexander, Mrs., 1825-1902",Vol 3: The heritage of Langdale. A novel,/details/heritageoflangda03alex,201,0.805555556,FALSE,Seperate into Volumes,1
2,35,The Heritage Of Langdale A Novel,"Alexander, Mrs., 1825-1902",Vol 1: The heritage of Langdale. A novel,/details/heritageoflangda01alex,295,0.805555556,FALSE,Seperate into Volumes,1
0,36,The Snare Of The Fowler,Alexander,The Snare of the Fowler,/details/snarefowler00alexgoog,217,0.913043478,TRUE,Normal,1
1,36,The Snare Of The Fowler,"Alexander, Mrs., 1825-1902",Vol 1: The snare of the fowler,/details/snareoffowler01alex,300,0.41509434,FALSE,Normal,
2,36,The Snare Of The Fowler,"Alexander, Mrs., 1825-1902",Vol 3: The snare of the fowler,/details/snareoffowler03alex,398,0.41509434,FALSE,Normal,
3,36,The Snare Of The Fowler,"Alexander, Mrs., 1825-1902",Vol 2: The snare of the fowler,/details/snareoffowler02alex,294,0.41509434,FALSE,Normal,
0,37,Doctor Victoria A Picture From The Period,"Alexander, G. G. (George Gardiner); Joseph Plass Victorian Literature Collection",Vol 2: Doctor Victoria : a picture from the period,/details/doctorvictoriapi02alex1,306,0.791208791,FALSE,Seperate into Volumes,1
1,37,Doctor Victoria A Picture From The Period,"Alexander, G. G. (George Gardiner); Joseph Plass Victorian Literature Collection",Vol 3: Doctor Victoria : a picture from the period,/details/doctorvictoriapi03alex1,270,0.791208791,FALSE,Seperate into Volumes,1
2,37,Doctor Victoria A Picture From The Period,"Alexander, G. G. (George Gardiner); Joseph Plass Victorian Literature Collection",Vol 3: Doctor Victoria : a picture from the period,/details/doctorvictoriapi03alex,333,0.791208791,FALSE,Seperate into Volumes,1
3,37,Doctor Victoria A Picture From The Period,"Alexander, G. G. (George Gardiner); Joseph Plass Victorian Literature Collection",Vol 1: Doctor Victoria : a picture from the period,/details/doctorvictoriapi01alex1,254,0.791208791,FALSE,Seperate into Volumes,1
4,37,Doctor Victoria A Picture From The Period,"Alexander, G. G. (George Gardiner); Joseph Plass Victorian Literature Collection",Vol 2: Doctor Victoria : a picture from the period,/details/doctorvictoriapi02alex,329,0.791208791,FALSE,Seperate into Volumes,1
5,37,Doctor Victoria A Picture From The Period,"Alexander, G. G. (George Gardiner); Joseph Plass Victorian Literature Collection",Vol 1: Doctor Victoria : a picture from the period,/details/doctorvictoriapi01alex,404,0.791208791,FALSE,Seperate into Volumes,1
0,39,The Royal Wanderer Or The Exile Of England A Tale,"Algernon, [pseud.?]","Vol 1: The royal wanderer, or, The exile of England : a tale",/details/royalwandererore01alge,264,0.770642202,FALSE,Seperate into Volumes,1
1,39,The Royal Wanderer Or The Exile Of England A Tale,"Algernon, [pseud.?]","Vol 2: The royal wanderer, or, The exile of England : a tale",/details/royalwandererore02alge,200,0.770642202,FALSE,Seperate into Volumes,1
2,39,The Royal Wanderer Or The Exile Of England A Tale,"Algernon, [pseud.?]","Vol 3: The royal wanderer, or, The exile of England : a tale",/details/royalwandererore03alge,210,0.770642202,FALSE,Seperate into Volumes,1
0,40,The City Of Sunshine A Novel,Alexander Allardyce,The City of Sunshine: A Novel,/details/citysunshineano00allagoog,213,0.947368421,TRUE,Normal,1
1,40,The City Of Sunshine A Novel,"Allardyce, Alexander, 1846-1896",Vol 3: The city of sunshine : a novel,/details/cityofsunshineno03alla,192,0.707692308,FALSE,Normal,
2,40,The City Of Sunshine A Novel,"Allardyce, Alexander, 1846-1896",Vol 2: The city of sunshine : a novel,/details/cityofsunshineno02alla,609,0.707692308,FALSE,Normal,
3,40,The City Of Sunshine A Novel,"Allardyce, Alexander, 1846-1896",Vol 1: The city of sunshine : a novel,/details/cityofsunshineno01alla,611,0.707692308,FALSE,Normal,
0,42,In All Shades A Novel,"Allen, Grant, 1848-1899",Vol 3: In all shades : a novel,/details/inallshadesnovel03alle,464,0.666666667,FALSE,Normal,
1,42,In All Shades A Novel,"Allen, Grant, 1848-1899",Vol 1: In all shades : a novel,/details/inallshadesnovel01alle,421,0.666666667,FALSE,Normal,
2,42,In All Shades A Novel,"Allen, Grant, 1848-1899",Vol 2: In all shades : a novel,/details/inallshadesnovel02alle,488,0.666666667,FALSE,Normal,
3,42,In All Shades A Novel,"Allen, Grant, 1848-1899",In all shades [microform] : a novel,/details/cihm_05044,330,0.607142857,TRUE,Normal,
4,42,In All Shades A Novel,"Allen, Grant, 1848-1899",In all shades [microform] : a novel,/details/cihm_17941,1254,0.607142857,TRUE,Normal,1
5,42,In All Shades A Novel,"Allen, Grant, 1848-1899",In all shades [microform] : a novel,/details/cihm_05043,301,0.607142857,TRUE,Normal,
6,42,In All Shades A Novel,"Allen, Grant, 1848-1899",In all shades [microform] : a novel,/details/cihm_05042,268,0.607142857,TRUE,Normal,
7,42,In All Shades A Novel,"Allen, Grant, 1848-1899",In all shades [microform] : a novel,/details/cihm_26239,640,0.607142857,TRUE,Normal,
8,42,In All Shades A Novel,"Allen, Grant, 1848-1899",In all shades / a novel by Grant Allen.,/details/inallshadesnovel00alle,20,0.566666667,TRUE,Normal,
0,43,The Duchess Of Powysland A Novel,"Allen, Grant, 1848-1899",The duchess of Powysland [microform] : a novel,/details/cihm_05026,357,0.717948718,TRUE,Normal,1
1,43,The Duchess Of Powysland A Novel,"Allen, Grant, 1848-1899",The duchess of Powysland [microform] : a novel,/details/cihm_05025,355,0.717948718,TRUE,Normal,
2,43,The Duchess Of Powysland A Novel,"Allen, Grant, 1848-1899",Vol 3: The Duchess of Powysland : a novel,/details/duchessofpowysla03alle,1223,0.794520548,FALSE,Normal,
3,43,The Duchess Of Powysland A Novel,"Allen, Grant, 1848-1899",The duchess of Powysland [microform] : a novel,/details/cihm_05024,225,0.717948718,TRUE,Normal,
4,43,The Duchess Of Powysland A Novel,"Allen, Grant, 1848-1899",Vol 1: The Duchess of Powysland : a novel,/details/duchessofpowysla01alle,250,0.794520548,FALSE,Normal,
5,43,The Duchess Of Powysland A Novel,"Allen, Grant, 1848-1899",Vol 2: The Duchess of Powysland : a novel,/details/duchessofpowysla02alle,346,0.794520548,FALSE,Normal,
0,44,The Scallywag,Grant Allen,The Scallywag,/details/scallywag01allegoog,425,1,TRUE,Normal,
1,44,The Scallywag,"Allen, Grant, 1848-1899; Nineteenth-century British Novels Collection (University of Illinois at Urbana-Champaign Library). IU-R",Vol 2: The scallywag,/details/scallywag02alle,501,0.727272727,FALSE,Normal,
2,44,The Scallywag,Grant Allen,Vol 1: The Scallywag,/details/scallywag00allegoog,356,0.787878788,FALSE,Normal,
3,44,The Scallywag,"Allen, Grant, 1848-1899",Vol V.3: The scallywag,/details/20737272.5724.emory.edu,103,0.685714286,FALSE,Normal,
4,44,The Scallywag,"Allen, Grant, 1848-1899",The scallywag,/details/scallywag00alle,593,0.923076923,TRUE,Normal,
5,44,The Scallywag,"Allen, Grant, 1848-1899",Vol V.2: The scallywag,/details/20737272.5723.emory.edu,153,0.685714286,FALSE,Normal,
6,44,The Scallywag,"Allen, Grant, 1848-1899",Vol V.1: The scallywag,/details/20737272.5722.emory.edu,237,0.685714286,FALSE,Normal,
7,44,The Scallywag,"Allen, Grant, 1848-1899; Nineteenth-century British Novels Collection (University of Illinois at Urbana-Champaign Library). IU-R",Vol 3: The scallywag,/details/scallywag03alle,323,0.727272727,FALSE,Normal,
8,44,The Scallywag,"Allen, Grant, 1848-1899; Nineteenth-century British Novels Collection (University of Illinois at Urbana-Champaign Library). IU-R",Vol 1: The scallywag,/details/scallywag01alle1,1190,0.727272727,FALSE,Normal,
9,44,The Scallywag,"Allen, Grant, 1848-1899",The scallywag [microform],/details/cihm_26648,931,0.631578947,TRUE,Normal,1
10,44,The Scallywag,"Allen, Grant, 1848-1899",The scallywag [microform],/details/cihm_05066,421,0.631578947,TRUE,Normal,
11,44,The Scallywag,"Allen, Grant, 1848-1899",The scallywag [microform],/details/cihm_35822,755,0.631578947,TRUE,Normal,
12,44,The Scallywag,"Allen, Grant, 1848-1899",The scallywag [microform],/details/cihm_64937,889,0.631578947,TRUE,Normal,
13,44,The Scallywag,"Allen, Grant, 1848-1899",The scallywag [microform],/details/cihm_18112,780,0.631578947,TRUE,Normal,
14,44,The Scallywag,"Allen, Grant, 1848-1899",The scallywag [microform],/details/cihm_05067,253,0.631578947,TRUE,Normal,
15,44,The Scallywag,"Allen, Grant, 1848-1899",The scallywag [microform],/details/cihm_05068,328,0.631578947,TRUE,Normal,
0,45,The Tents Of Shem,"Allen, Grant, 1848-1899",Vol 3: The tents of Shem,/details/tentsofshem03allen,907,0.731707317,FALSE,Normal,
1,45,The Tents Of Shem,"Allen, Grant, 1848-1899",Vol 2: The tents of Shem,/details/tentsofshem02alle,429,0.731707317,FALSE,Normal,
2,45,The Tents Of Shem,"Allen, Grant, 1848-1899",Vol 3: The tents of Shem,/details/tentsofshem03alle,372,0.731707317,FALSE,Normal,
3,45,The Tents Of Shem,"Allen, Grant, 1848-1899",Vol 1: The tents of Shem,/details/tentsofshem01alle,441,0.731707317,FALSE,Normal,
4,45,The Tents Of Shem,"Allen, Grant, 1848-1899",Vol 1: The tents of Shem,/details/tentsofshem01allen,462,0.731707317,FALSE,Normal,
5,45,The Tents Of Shem,"Allen, Grant, 1848-1899",Vol 2: The tents of Shem,/details/tentsofshem02allen,414,0.731707317,FALSE,Normal,
6,45,The Tents Of Shem,"Allen, Grant, 1848-1899",The tents of Shem [microform],/details/cihm_14005,878,0.652173913,TRUE,Normal,1
7,45,The Tents Of Shem,"Allen, Grant, 1848-1899",The tents of Shem [microform],/details/cihm_64983,684,0.652173913,TRUE,Normal,
8,45,The Tents Of Shem,"Allen, Grant, 1848-1899",The tents of Shem [microform] : a novel,/details/cihm_05075,422,0.535714286,TRUE,Normal,
9,45,The Tents Of Shem,GRANT. ALLEN,Vol 1: The Tents of Shem: A Novel,/details/tentsshemanovel00allegoog,584,0.64,FALSE,Normal,
10,45,The Tents Of Shem,"Allen, Grant, 1848-1899",The tents of Shem [microform] : a novel,/details/cihm_05074,281,0.535714286,TRUE,Normal,
11,45,The Tents Of Shem,"Allen, Grant, 1848-1899",The tents of Shem : a novel,/details/48991130.1503.emory.edu,481,0.681818182,TRUE,Normal,
12,45,The Tents Of Shem,GRANT. ALLEN,Vol 3: The Tents of Shem: A Novel,/details/tentsshemanovel02allegoog,233,0.64,FALSE,Normal,
13,45,The Tents Of Shem,GRANT. ALLEN,Vol 2: The Tents of Shem: A Novel,/details/tentsshemanovel01allegoog,383,0.64,FALSE,Normal,
14,45,The Tents Of Shem,"Allen, Grant, 1848-1899",The tents of Shem [microform] : a novel,/details/cihm_05076,365,0.535714286,TRUE,Normal,
0,46,The Woman Who Did,"Allen, Grant, 1848-1899",The Woman Who Did,/details/thewomanwhodid04396gut,388,1,TRUE,Normal,
1,46,The Woman Who Did,Grant Allen,The Woman who Did,/details/womanwhodid01allegoog,337,0.941176471,TRUE,Normal,
2,46,The Woman Who Did,Grant Allen,The Woman who Did,/details/womanwhodid00allegoog,504,0.941176471,TRUE,Normal,
