BOOK_ID,Date,first_name,last_name,title,search_url,error_type
390,1796,Frances,DArblay,Camilla Or A Picture Of Youth,"https://archive.org/details/texts?&and[]=Camilla%20Or%20A%20Picture%20Of%20Youth&and[]=mediatype%3A%22texts%22&and[]=creator%3A""DArblay""",No result
393,1814,Frances,DArblay,The Wanderer Or Female Difficulties,"https://archive.org/details/texts?&and[]=The%20Wanderer%20Or%20Female%20Difficulties&and[]=mediatype%3A%22texts%22&and[]=creator%3A""DArblay""",No result
392,1778,Frances,DArblay,Evelina Or A Young Ladys Entrance Into The World,"https://archive.org/details/texts?&and[]=Evelina%20Or%20A%20Young%20Ladys%20Entrance%20Into%20The%20World&and[]=mediatype%3A%22texts%22&and[]=creator%3A""DArblay""",No result
400,1892,Beatrice,Allhusen,Ingelheim,"https://archive.org/details/texts?&and[]=Ingelheim&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Allhusen""",No result
406,1806,Elizabeth,Strutt,Antidelphine A Novel Founded On Facts,"https://archive.org/details/texts?&and[]=Antidelphine%20A%20Novel%20Founded%20On%20Facts&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Strutt""",No result
417,1833,George,Calvert,A Volume From The Life Of Herbert Barclay,"https://archive.org/details/texts?&and[]=A%20Volume%20From%20The%20Life%20Of%20Herbert%20Barclay&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Calvert""",No result
418,1882,Ada,Cross,A Mere Chance A Novel,"https://archive.org/details/texts?&and[]=A%20Mere%20Chance%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cross""",No result
422,1868,John,Capes,The Mosaicworkers Daughter A Novel,"https://archive.org/details/texts?&and[]=The%20Mosaicworkers%20Daughter%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Capes""",No result
428,1892,Rosa,Carey,Sir Godfreys Granddaughters A Novel,"https://archive.org/details/texts?&and[]=Sir%20Godfreys%20Granddaughters%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Carey""",No result
427,1881,Rosa,Carey,Queenies Whim A Novel,"https://archive.org/details/texts?&and[]=Queenies%20Whim%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Carey""",No result
434,1844,John,Carleton,Hyde Marston Or A Sportsmans Life,"https://archive.org/details/texts?&and[]=Hyde%20Marston%20Or%20A%20Sportsmans%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Carleton""",No result
439,1881,William,Carleton,Ellen Duncan And The Proctors Daughter,"https://archive.org/details/texts?&and[]=Ellen%20Duncan%20And%20The%20Proctors%20Daughter&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Carleton""",No result
451,1845,William,Carleton,Valentine Mclutchy The Irish Agent,"https://archive.org/details/texts?&and[]=Valentine%20Mclutchy%20The%20Irish%20Agent&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Carleton""",No result
453,1868,James,Payn,Carlyons Year,"https://archive.org/details/texts?&and[]=Carlyons%20Year&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Payn""",No result
458,1865,Charles,Dodgson,Alices Adventures In Wonderland,"https://archive.org/details/texts?&and[]=Alices%20Adventures%20In%20Wonderland&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Dodgson""",No result
459,1871,Charles,Dodgson,Through The Lookingglass And What Alice Found There,"https://archive.org/details/texts?&and[]=Through%20The%20Lookingglass%20And%20What%20Alice%20Found%20There&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Dodgson""",No result
460,1883,Mary,Stevenson,Juliet,"https://archive.org/details/texts?&and[]=Juliet&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stevenson""",No result
461,1889,Mary,Stevenson,Mrs Severn A Novel,"https://archive.org/details/texts?&and[]=Mrs%20Severn%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Stevenson""",No result
464,1852,Catherine,Cartwright,Christabelle Or Angelfootsteps,"https://archive.org/details/texts?&and[]=Christabelle%20Or%20Angelfootsteps&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cartwright""",No result
465,1845,William,Caruthers,The Knights Of The Horseshoe A Traditionary Tale Of Thecocked Hat Gentry In The Old Dominion,"https://archive.org/details/texts?&and[]=The%20Knights%20Of%20The%20Horseshoe%20A%20Traditionary%20Tale%20Of%20Thecocked%20Hat%20Gentry%20In%20The%20Old%20Dominion&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Caruthers""",No result
467,1856,Alice,Cary,Married Not Mated Or How They Lived At Woodside Andthrockmorton Hal,"https://archive.org/details/texts?&and[]=Married%20Not%20Mated%20Or%20How%20They%20Lived%20At%20Woodside%20Andthrockmorton%20Hal&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cary""",No result
466,1852,Alice,Cary,Hagar A Story Of Today,"https://archive.org/details/texts?&and[]=Hagar%20A%20Story%20Of%20Today&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cary""",No result
469,1867,Alice,Cary,The Bishops Son,"https://archive.org/details/texts?&and[]=The%20Bishops%20Son&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cary""",No result
471,1875,Mary,Catherwood,A Woman In Armour,"https://archive.org/details/texts?&and[]=A%20Woman%20In%20Armour&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Catherwood""",No result
468,1859,Alice,Cary,The Adopted Daughter And Other Tales,"https://archive.org/details/texts?&and[]=The%20Adopted%20Daughter%20And%20Other%20Tales&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cary""",No result
475,1836,Frederick,Chamier,Ben Brace The Last Of Nelsons Agamemnons,"https://archive.org/details/texts?&and[]=Ben%20Brace%20The%20Last%20Of%20Nelsons%20Agamemnons&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Chamier""",No result
476,1845,Frederick,Chamier,Count Kx_Nigsmark An Historical Romance,"https://archive.org/details/texts?&and[]=Count%20Kx_Nigsmark%20An%20Historical%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Chamier""",No result
486,1863,Elizabeth,Charles,Chronicles Of The Sch̦nberg-Cotta family,"https://archive.org/details/texts?&and[]=Chronicles%20Of%20The%20Sch%CC%A6nberg-Cotta%20family&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Charles""",No result
491,1837,Henrietta,Chatterton,Aunt Dorothys Tale Or Geraldine Morton A Novel,"https://archive.org/details/texts?&and[]=Aunt%20Dorothys%20Tale%20Or%20Geraldine%20Morton%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Chatterton""",No result
501,1824,Lydia,Child,Hobomok,"https://archive.org/details/texts?&and[]=Hobomok&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Child""",No result
511,1881,David,Murray,A Lifes Atonement A Novel,"https://archive.org/details/texts?&and[]=A%20Lifes%20Atonement%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Murray""",No result
507,1859,Henry,Chorley,Roccabella A Tale Of A Womans Life,"https://archive.org/details/texts?&and[]=Roccabella%20A%20Tale%20Of%20A%20Womans%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Chorley""",No result
515,1862,A B,Church,Measure For Measure A Novel,"https://archive.org/details/texts?&and[]=Measure%20For%20Measure%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Church""",No result
519,1883,Wilhelmina,James,A Child Of The Menhir A Novel,"https://archive.org/details/texts?&and[]=A%20Child%20Of%20The%20Menhir%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""James""",No result
520,1833,Willis,Clark,Everard Graham,"https://archive.org/details/texts?&and[]=Everard%20Graham&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Clark""",No result
522,1890,Cecil,Clarke,Loves Loyalty,"https://archive.org/details/texts?&and[]=Loves%20Loyalty&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Clarke""",No result
521,1844,Willis,Clark,The Literary Remains Of The Late Willis Gaylord Clarkincluding The Ollapodiana Papers The Spirit Of Life And A Selection From His Various Prose And Poetical Writings,"https://archive.org/details/texts?&and[]=The%20Literary%20Remains%20Of%20The%20Late%20Willis%20Gaylord%20Clarkincluding%20The%20Ollapodiana%20Papers%20The%20Spirit%20Of%20Life%20And%20A%20Selection%20From%20His%20Various%20Prose%20And%20Poetical%20Writings&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Clark""",No result
525,1865,Charles,Clarke,Crumbs From A Sportsmans Table,"https://archive.org/details/texts?&and[]=Crumbs%20From%20A%20Sportsmans%20Table&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Clarke""",No result
526,1868,Charles,Clarke,Lord Falconbergs Heir A Novel,"https://archive.org/details/texts?&and[]=Lord%20Falconbergs%20Heir%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Clarke""",No result
530,1865,Ellen,Needham,Cruel Fortune,"https://archive.org/details/texts?&and[]=Cruel%20Fortune&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Needham""",No result
532,1885,Robert,Cleland,A Rich Mans Relatives,"https://archive.org/details/texts?&and[]=A%20Rich%20Mans%20Relatives&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cleland""",No result
541,1854,Henry,Coke,High And Low Or Lifes Chances And Changes,"https://archive.org/details/texts?&and[]=High%20And%20Low%20Or%20Lifes%20Chances%20And%20Changes&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Coke""",No result
545,1875,Christabel,Coleridge,Hugh Crichtons Romance,"https://archive.org/details/texts?&and[]=Hugh%20Crichtons%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Coleridge""",No result
550,1893,Mabel,Collins,Juliets Lovers,"https://archive.org/details/texts?&and[]=Juliets%20Lovers&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Collins""",No result
564,1880,Wilkie,Collins,Jezebels Daughter,"https://archive.org/details/texts?&and[]=Jezebels%20Daughter&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Collins""",No result
580,1921,Gertrude,Baillie-Weaver,A Daughter Of Music,"https://archive.org/details/texts?&and[]=A%20Daughter%20Of%20Music&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baillie-Weaver""",No result
583,1890,Helen,Colvill,Mr Bryants Mistake,"https://archive.org/details/texts?&and[]=Mr%20Bryants%20Mistake&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Colvill""",No result
588,1885,Frederick,Fargus,Bound Together Tales,"https://archive.org/details/texts?&and[]=Bound%20Together%20Tales&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fargus""",No result
596,1859,John,Cooke,Henry St John Gentleman Of Flower Of Hundreds In The Countyof Prince George Virginia A Tale Of 1774,"https://archive.org/details/texts?&and[]=Henry%20St%20John%20Gentleman%20Of%20Flower%20Of%20Hundreds%20In%20The%20Countyof%20Prince%20George%20Virginia%20A%20Tale%20Of%201774&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cooke""",No result
591,1861,Edward,Cook,Paul Fosters Daughter,"https://archive.org/details/texts?&and[]=Paul%20Fosters%20Daughter&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cook""",No result
593,1855,John,Cooke,Ellie Or The Human Comedy,"https://archive.org/details/texts?&and[]=Ellie%20Or%20The%20Human%20Comedy&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cooke""",No result
599,1874,John,Cooke,Justin Harley A Romance Of Old Virginia,"https://archive.org/details/texts?&and[]=Justin%20Harley%20A%20Romance%20Of%20Old%20Virginia&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cooke""",No result
604,1866,John,Cooke,Surry Of Eagles Nest Or The Memoirs Of A Staff Officer Serving In Virginia,"https://archive.org/details/texts?&and[]=Surry%20Of%20Eagles%20Nest%20Or%20The%20Memoirs%20Of%20A%20Staff%20Officer%20Serving%20In%20Virginia&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cooke""",No result
605,1856,John,Cooke,The Last Of The Foresters Or Humors On The Border A Story Ofthe Old Virginia Frontier,"https://archive.org/details/texts?&and[]=The%20Last%20Of%20The%20Foresters%20Or%20Humors%20On%20The%20Border%20A%20Story%20Ofthe%20Old%20Virginia%20Frontier&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cooke""",No result
606,1854,John,Cooke,The Youth Of Jefferson Or A Chronicle Of College Scrapes Atwilliamsburg In Virginia Ad 1764,"https://archive.org/details/texts?&and[]=The%20Youth%20Of%20Jefferson%20Or%20A%20Chronicle%20Of%20College%20Scrapes%20Atwilliamsburg%20In%20Virginia%20Ad%201764&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cooke""",No result
610,1886,Mary,Mackay,A Romance Of Two Worlds A Novel,"https://archive.org/details/texts?&and[]=A%20Romance%20Of%20Two%20Worlds%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Mackay""",No result
611,1889,Mary,Mackay,Ardath The Story Of A Dead Self,"https://archive.org/details/texts?&and[]=Ardath%20The%20Story%20Of%20A%20Dead%20Self&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Mackay""",No result
612,1893,Mary,Mackay,Barabbas A Dream Of The Worlds Tragedy,"https://archive.org/details/texts?&and[]=Barabbas%20A%20Dream%20Of%20The%20Worlds%20Tragedy&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Mackay""",No result
614,1887,Mary,Mackay,Thelma A Society Novel,"https://archive.org/details/texts?&and[]=Thelma%20A%20Society%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Mackay""",No result
615,1890,Mary,Mackay,Wormwood A Drama Of Paris,"https://archive.org/details/texts?&and[]=Wormwood%20A%20Drama%20Of%20Paris&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Mackay""",No result
613,1891,Mary,Mackay,The Soul Of Lilith,"https://archive.org/details/texts?&and[]=The%20Soul%20Of%20Lilith&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Mackay""",No result
624,1886,Ethel,Earl,The Long Lane,"https://archive.org/details/texts?&and[]=The%20Long%20Lane&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Earl""",No result
629,1853,Dinah,Craik,Agathas Husband A Novel,"https://archive.org/details/texts?&and[]=Agathas%20Husband%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Craik""",No result
631,1864,Dinah,Craik,Cola Monti Or The Story Of A Genius,"https://archive.org/details/texts?&and[]=Cola%20Monti%20Or%20The%20Story%20Of%20A%20Genius&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Craik""",No result
663,1889,May,Crommelin,Violet Vyvian Mfh,"https://archive.org/details/texts?&and[]=Violet%20Vyvian%20Mfh&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Crommelin""",No result
669,1850,Catherine,Crowe,The Story Of Lilly Dawson By Mrs Crowe,"https://archive.org/details/texts?&and[]=The%20Story%20Of%20Lilly%20Dawson%20By%20Mrs%20Crowe&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Crowe""",No result
679,1892,Caroline,Fairlie-Cuninghame,A Wandering Star,"https://archive.org/details/texts?&and[]=A%20Wandering%20Star&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Fairlie-Cuninghame""",No result
683,1875,Henry,Cunningham,Chronicles Of Dustypore A Tale Of Modern Angloindian Society,"https://archive.org/details/texts?&and[]=Chronicles%20Of%20Dustypore%20A%20Tale%20Of%20Modern%20Angloindian%20Society&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cunningham""",No result
692,1893,Margaret,Curtois,The Romance Of A Country A Masque By Ma Curtois,"https://archive.org/details/texts?&and[]=The%20Romance%20Of%20A%20Country%20A%20Masque%20By%20Ma%20Curtois&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Curtois""",No result
701,1885,Elim,DAvigdor,Glamour A Novel,"https://archive.org/details/texts?&and[]=Glamour%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""DAvigdor""",No result
702,1806,Charlotte,Byrne,Zofloya Or The Moor A Romance Of The Fifteenth Century,"https://archive.org/details/texts?&and[]=Zofloya%20Or%20The%20Moor%20A%20Romance%20Of%20The%20Fifteenth%20Century&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Byrne""",No result
706,1834,James,Dalton,The Maidens Talisman And Other Strange Tales,"https://archive.org/details/texts?&and[]=The%20Maidens%20Talisman%20And%20Other%20Strange%20Tales&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Dalton""",No result
708,1865,Elizabeth,Daniel,Elsies Married Life A Tale,"https://archive.org/details/texts?&and[]=Elsies%20Married%20Life%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Daniel""",No result
712,1852,Elizabeth,Daniel,The Students Wife A Novel,"https://archive.org/details/texts?&and[]=The%20Students%20Wife%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Daniel""",No result
717,1813,Selina,Cuthbertson,The Sons Of The Viscount And The Daughters Of The Earl A Novel Depicting Recent Scenes In Fashionable Life,"https://archive.org/details/texts?&and[]=The%20Sons%20Of%20The%20Viscount%20And%20The%20Daughters%20Of%20The%20Earl%20A%20Novel%20Depicting%20Recent%20Scenes%20In%20Fashionable%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cuthbertson""",No result
723,1879,,Unknown,The Black Squire Or A Ladys Four Wishes A Novel,https://archive.org/details/texts?&and[]=The%20Black%20Squire%20Or%20A%20Ladys%20Four%20Wishes%20A%20Novel&and[]=mediatype%3A%22texts%22,No result
725,1893,Carlton,Dawe,The Emus Head A Chronicle Of Dead Mans Flat,"https://archive.org/details/texts?&and[]=The%20Emus%20Head%20A%20Chronicle%20Of%20Dead%20Mans%20Flat&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Dawe""",No result
728,1801,Alethea,Lewis,The Microcosm,"https://archive.org/details/texts?&and[]=The%20Microcosm&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lewis""",No result
734,1867,John,De Forest,Miss Ravenels Conversion From Secession To Loyalty,"https://archive.org/details/texts?&and[]=Miss%20Ravenels%20Conversion%20From%20Secession%20To%20Loyalty&and[]=mediatype%3A%22texts%22&and[]=creator%3A""De%20Forest""",No result
738,1873,John,De Forest,The Wetherel Affair,"https://archive.org/details/texts?&and[]=The%20Wetherel%20Affair&and[]=mediatype%3A%22texts%22&and[]=creator%3A""De%20Forest""",No result
743,1838,William,Merle,Melton De Mowbray Or The Bankers Son A Novel,"https://archive.org/details/texts?&and[]=Melton%20De%20Mowbray%20Or%20The%20Bankers%20Son%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Merle""",No result
735,1871,John,De Forest,Overland A Nove,"https://archive.org/details/texts?&and[]=Overland%20A%20Nove&and[]=mediatype%3A%22texts%22&and[]=creator%3A""De%20Forest""",No result
750,1825,James,Denniston,Legends Of Galloway Being A Series Of Traditions Illustrative Of Its Ancient History Customs Manners And Superstititions,"https://archive.org/details/texts?&and[]=Legends%20Of%20Galloway%20Being%20A%20Series%20Of%20Traditions%20Illustrative%20Of%20Its%20Ancient%20History%20Customs%20Manners%20And%20Superstititions&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Denniston""",No result
748,1857,Charles,Rumball,The Pedlar A Tale Of Emigration,"https://archive.org/details/texts?&and[]=The%20Pedlar%20A%20Tale%20Of%20Emigration&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Rumball""",No result
752,1880,William,Cuffe,Mervyn Oconnor And Other Tales,"https://archive.org/details/texts?&and[]=Mervyn%20Oconnor%20And%20Other%20Tales&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Cuffe""",No result
761,1841,Charles,Dickens,Barnaby Rudge In Master Humphreys Clock,"https://archive.org/details/texts?&and[]=Barnaby%20Rudge%20In%20Master%20Humphreys%20Clock&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Dickens""",No result
